Flex1,Flex2,Flex3,Flex4,Flex5,Ax,Ay,Az,Gx,Gy,Gz,Letra
4095.005491949243,3617.9014319009257,3278.0114756629296,3091.356282490645,3748.555493524186,10.797996656448412,1.0193524949548525,-2.473625302599272,11.351476471966311,10.218262445563369,17.276509335588326,no
4094.991575203016,3621.228984398848,3275.272150420913,3089.526845946041,3747.5610831635336,9.719598224751344,0.8683732693817579,0.4435676245604795,19.91190792091001,-70.9213523756271,8.758002920062207,no
4094.997390764863,3617.0774024791335,3273.9947542873533,3088.002526167096,3746.3052361443047,10.24085868017445,0.4426323574814734,2.76549834130188,6.485184181505352,-39.8713883524884,-7.470505380672461,no
4094.995992494805,3609.0829736578185,3275.2143244829854,3091.2463169215894,3751.206418260111,11.158305961446768,0.7941942678828817,0.7561627557978043,-12.19058024215462,117.75585752155916,-5.948829427878331,no
4094.9931830418855,3606.448964635162,3277.325898160738,3099.821409491207,3749.976448975312,11.312057835895384,0.94717284789098,-2.349084561698556,-8.162678197141625,78.13699901902909,-3.1544801832287264,no
4094.9891056192223,3614.630487094189,3279.2120595364827,3102.36577376394,3745.920464599832,10.59106733054495,0.672078303719699,-1.8527495816893864,6.113723911395418,-83.4750832441555,-4.930020986042282,no
4095.0001223902095,3627.983560709554,3280.1579610095605,3091.0919481628152,3748.840113156943,9.833530669581789,0.4893874125490842,2.875965007768696,2.872511485193549,-89.4811500027022,-4.86436900444827,no
4095.008260528585,3594.590342536382,3212.269083115886,3117.58250865359,3757.601593871841,9.524947249293543,0.5356720014952121,2.5026581461109423,-12.808737046100696,130.63177208712474,-0.3696924031532376,no
4095.001246443392,3594.1775242363124,3251.854887622357,3093.6241330456714,3741.987389714528,10.022754491209884,1.1302752591938607,1.45506594976654,-2.562593343093828,9.66730102390988,2.550296129887579,no
4095.012020710528,3279.749863043127,3206.853761438812,3801.4182983438286,3091.167929874551,7.563414682380319,2.4707647572828786,4.37198281651335,-15.788560399288029,-167.39882648020898,63.60611805826401,no
3818.2670533076175,2383.6280878189727,2822.8334179531485,3861.028122453471,3617.899439055246,10.098410290194977,-1.1509291835186055,-3.902573556262878,7.8701667651231055,13.674730842178302,-12.66200918447217,no
4095.0070446948334,3313.775012063358,3189.808619160395,3768.6558544740233,3076.543635666019,10.458456987117216,-0.727060455399384,-1.2368988113413313,-28.303688929525244,-25.32589009207419,-30.442612240023745,no
4094.9892364515536,3306.7870645600237,3189.51264778148,3765.051297014576,3083.942352024248,10.240831736050978,-2.41822832144439,-1.1870187667044618,-53.95010501929235,281.5671460906404,-195.52382908980223,no
4095.004541866189,3293.79186128958,3185.4899118670787,3769.572411595611,3084.57680621969,8.389055384490126,0.8785562712537315,2.879464654912103,-55.38350963441928,-92.43994971085093,23.905635887788247,no
4094.9898039907166,3294.998885490342,3181.676511729337,3771.923132593126,3077.3438493167087,9.5465708268798,2.108887818533773,2.804644844814957,-24.2926960386402,52.170511396614245,-11.730664495533745,no
4095.002896255821,3315.7282672897154,3212.489823960486,3805.028717566783,3078.718900997349,9.513232505760046,0.710463736131524,1.728245111325165,-15.713918455989967,-64.83409139045173,2.1727157416586285,no
4095.003767482002,3355.8092118813606,3215.418277325716,3804.097658769996,3061.236680035616,7.799976037411128,0.4553613658989634,-0.3620073900541264,-3.6969030209884783,249.0995587721967,-121.54715189085154,no
4095.014364356612,3307.764363517204,3179.0193006986774,3770.156500633136,3069.2838593404754,7.932204852787238,1.9138170045430936,2.029843180831459,-5.119257398493509,-255.41370510618097,106.39407286182454,no
4094.991302455736,3319.604895040943,3221.351186411901,3787.37483894359,3059.6392398778244,7.4840606470066335,1.6351129844811378,2.9414201199958088,-1.673565833791322,-23.550367421062813,-21.81986092627358,no
4094.996039211308,3389.8197862297816,3213.836155014684,3787.499295154688,3019.1246697246406,11.211213702893147,1.4709156439152582,3.433433820764187,-6.371225923711358,127.98725531105173,-49.81263845624214,no
4095.007448908875,3357.168823779773,3200.1729627720515,3791.056528559124,3021.6999666045344,7.545233328392618,3.016749571020137,5.0828310065446765,-4.844652495318236,-77.58899819461135,31.87724772972049,no
4095.0059910051455,3350.9136899369983,3209.4005639854854,3793.454638151159,3021.962532765311,7.786707919629734,2.442281796425939,4.47534399016907,-2.3202997974235955,-190.7929159373517,66.08795861924222,no
4095.0086484431527,3411.3529493378464,3234.4737764184074,3792.662909727645,3010.0786427838543,9.779686922669718,0.4977397752991193,1.8860303641842355,-18.45176654949194,15.09844311049168,-24.5590085455182,no
4094.984423931903,3479.222751822474,3246.383089127216,3786.0168146656433,3000.07822085225,5.729883876959541,0.8974630156464152,1.3522508910531086,-63.75444165103676,281.3615010051185,-134.62402551970064,no
4095.003639425997,3480.448640495735,3248.5401633353017,3787.421929157929,3001.2462453472035,5.07024437550254,1.2170765019544685,1.642516278334044,-77.91114326789689,92.32162532113732,-68.81430003627173,no
4094.985218981631,3339.585942503214,3222.7521372009783,3780.9405293172367,3042.2909845519234,9.972002706867384,1.686102844381248,4.2508510052717785,-4.6529502421672335,-55.66216592838848,1.474009916747881,no
4094.9933435243993,3439.2790161154035,3245.690688692548,3788.4964153736314,3002.5985619718585,10.25676400498766,0.7960170150838886,2.67223048261481,-29.80469764645006,-176.34907621072685,47.23014910918219,no
4094.9901021241135,3297.501236095144,3163.176666514481,3763.108348610789,3069.6205389912325,5.70761535074478,0.8021862280103932,3.260928542492672,-1.302763481962229,157.04243842734542,-98.30201602603988,no
4094.9934974686753,3283.1144045352985,3176.9101258324,3759.263190445744,3089.260987004558,9.716427908280291,-0.1559942818515407,-1.6270542947884448,-10.187387741935437,-52.512862441516106,22.91337952844797,no
4095.0111177003264,3257.5474213801062,3154.038349910681,3766.0264736094487,3053.366312514084,11.197514260002244,1.410334852979438,1.8671741959386785,-6.972090726142636,154.73352694113956,-82.31569187369524,no
4095.005323018658,3246.6362636086083,3150.6500809008094,3765.333549744521,3056.3540145210222,9.106634458265797,2.975406050230074,4.281254646775001,-1.7029211313293489,302.2720432593439,-155.74399759123835,no
4094.998851453185,3276.9841676017863,3168.6489534434663,3783.584038414131,3077.9415219218654,9.494195335820129,2.081943641030354,3.9847522411474734,-0.5200333335218574,-78.60338107986838,31.914913705247315,no
4094.988598689801,3308.6054265471794,3178.064387459669,3786.791243010687,3083.9304014399486,10.35624070645114,1.260071224580101,-0.7258072823402192,2.4560475517024765,-101.5205235124704,60.60768895441426,no
4095.0089103512064,3306.0188802596504,3173.125733377542,3773.414683522845,3081.1352117000765,8.987337782840054,2.0203343703490746,-1.0997581644694436,2.161744862149804,64.63700078012499,-13.975602240474409,no
4095.005438470882,3276.593769289448,3166.697064516516,3763.87443365433,3082.722029601241,5.821901791668513,3.161794012566409,5.740012452582202,-7.109269350234675,-39.54200853215879,11.623671947737137,no
4095.010911267391,3299.8017305322587,3166.9229434344397,3760.420807276685,3080.606919205868,8.871956661590419,-1.0915847102948355,-1.4508326075972016,-7.422538720396919,165.7620372953694,-97.81222813126128,no
4094.992218683435,3287.6781515126363,3172.8142206171747,3776.503342310198,3069.4512843852203,6.966335406680436,0.9922207100647232,2.253245432144601,-15.903478915891927,-142.00574727632022,41.00083695662606,no
4094.997817171045,3272.059732924244,3152.6961869524303,3764.610615742048,3068.408002769304,12.675171645691664,-0.3846438691683896,1.1309693841057995,44.55494084775348,492.5886025765407,-153.31257785539,no
4094.996877204973,3262.885935367688,3166.0529909168863,3763.5272209416753,3072.0034984068147,9.764755135947182,2.8389450923798307,4.474258875532327,13.59290392995478,196.86402933852847,-71.6116294767861,no
4095.002567459448,3284.979181504601,3183.4553231497766,3777.6320561278535,3068.436561322184,8.061742600762711,3.5552535606097075,2.6696698230924176,-30.250457195275533,-211.1230709918247,35.59964071269598,no
4094.99373791324,3303.202781017298,3168.886000040693,3781.810224841553,3069.494822785752,10.893407086652838,0.6077694426629661,-0.1640232630642788,-9.794231468015438,17.070992031520912,-44.91474795257253,no
4095.002489317456,3272.9455052778994,3165.1388653701238,3770.604507538863,3076.619097753977,8.068504228689784,1.5010644643991624,3.8712139254715,4.281717658333678,103.738488683907,-48.83027777974701,no
4094.9886565308766,3248.917927376858,3174.714891070861,3758.714313294342,3085.6589425096163,5.400641926913805,2.8811268293696144,5.781467846065508,-3.3951531717278067,-36.378576511882514,24.572053326047264,no
4095.0063767862,3301.3359649293648,3171.0066368255807,3783.471729501636,3058.828758781477,10.94430543563789,-1.5365708290243654,-3.336950338815723,4.316556710229411,80.9899517180215,-28.229424074108884,no
4094.989035547092,3433.706899502844,3238.9333975009517,3774.788557951079,2989.605863162232,14.422272070157817,1.0549610334803503,5.073684991342033,47.34358546403388,143.8944552250551,-35.96942566972879,no
4094.983221923237,3438.839514082764,3233.424740054196,3780.259357345039,2987.986970495628,9.53929679106692,2.245271148740732,6.347514379351821,38.13156635655979,120.62279727807176,-47.25532316013159,no
4095.007521911713,3439.061099397772,3234.263447653056,3795.0870047383337,2991.67594763852,3.682214930905963,2.8483056054747258,4.774278956221876,-27.17774953301382,-209.80479089311703,29.718109508886027,no
4095.004262184608,3342.892089693543,3201.765344760511,3796.8302598003647,3046.146389783852,9.551293905236646,1.4598185786201625,0.8922373562398589,4.607043882791155,-40.76954890427066,1.6218867105008268,no
4095.0058704068633,3308.9100012069425,3199.193579577323,3782.519771416268,3063.878643062269,5.0940224368437965,4.285187927160313,5.94418139301861,11.119817039104252,-35.25939178184759,2.8330498366336427,no
4095.0037813567055,3294.680945936458,3199.216694182408,3803.148518023409,3060.550918065948,7.778948098797132,2.035010830398037,2.613577366678365,14.721899366422845,61.8450978881422,-6.508199153511205,no
4095.005635799641,3312.08188012028,3193.121164108916,3810.452571430287,3064.6903931307656,12.000863652211878,0.1521686701724444,-0.76863060832442,-2.985197024372636,-38.42941994472914,29.598406580249435,no
4094.995965393512,3333.9919651600794,3181.6508365094264,3780.636658918272,3084.455122886233,10.587816124377923,2.630990080506309,2.317656441821041,-18.53024769909328,-262.1779286045545,73.62045089096928,no
4094.989662362813,3326.446216190007,3183.3820784479785,3764.113394734844,3070.5658873326424,5.392376788093549,4.850836207932264,4.798456962496797,30.02111628684509,-68.17776314081951,-11.001309690935395,no
4095.0022775069647,3315.97043374559,3195.92710212416,3800.450386381286,3058.591468606048,7.724468117175213,1.3411636660283743,1.3621703579055926,-0.2586679726636909,89.10579424015225,-31.194951462096004,no
4094.989788447459,3304.154341623652,3183.138221022238,3761.594433810336,3050.1549690710776,5.434377330565254,3.454343587716277,3.367087236841513,49.9721466790714,202.47252181946735,-90.26585519894944,no
4094.998988571915,3278.627876686783,3196.422856705345,3791.465509237739,3054.517992939639,11.815773270569974,0.1869587306141578,2.1892942904598063,-16.153680279465323,-125.6799253468232,35.28637212802709,no
4094.999271366824,3298.4289252567805,3202.852397710377,3780.003699767074,3045.4028442662093,10.36211810358199,1.3644218951083975,3.4487109606617983,20.114077698481715,-36.28285858630678,-4.764490880015369,no
4095.005277128322,3327.807009927177,3185.550312979083,3732.1311163642577,3029.4728884184638,11.283311765918889,0.7461225484626426,1.415806277048089,51.05509111557976,359.27417546855224,-123.16777354174846,no
4094.992284796379,3303.543437068601,3186.916971156344,3733.082320253879,3040.461662158312,10.49670320183618,0.3712929222344132,1.545742711196206,-6.766567353027346,70.64283348342069,-12.234856839408623,no
4094.9799134370064,3286.0245103666048,3194.010266999512,3758.21185308016,3067.075291409429,9.251458643180456,0.2672150158813988,2.211207489469832,-12.917207859404355,-74.17774962327626,25.257609672225424,no
4095.00277601002,3311.70194959712,3192.7293160659806,3769.669112614631,3084.30490850793,9.251415543146848,0.2636706840576208,1.7866208511132098,71.48602456399655,288.0894141906873,-116.10599002747756,no
4094.9999742118566,3286.943299865164,3178.9187707231804,3768.355223597777,3050.214043412197,11.49236258849921,-0.0691599532036125,0.4716006594483487,0.3681967765640209,152.32539323388391,-49.5161089439954,no
4095.008087070368,3260.1838685377797,3188.860872090077,3791.729295625853,3084.109475993254,4.305168317209736,3.373905215396174,5.390510563227658,-1.4381567468587175,129.13515610577895,-39.17118430210684,no
4095.004953632104,3260.148964002678,3193.7725606921463,3798.370322956253,3075.5316899790946,10.00621121365389,2.5583051682315427,2.6780459372697174,1.5994889849045757,-58.58971231434731,15.771938343505662,no
4095.001403505364,3286.178863457014,3196.934149214675,3804.766045127348,3071.434571287283,9.255652680552084,2.870263691646053,1.292070812316619,4.934584433433468,54.10720968693655,-14.133273631798676,no
4095.085682108211,3454.283312478883,3243.479496642868,3781.047568853184,2976.1782493354667,9.710420856608602,1.4525423113233418,1.3980852440067628,-24.280640879279435,-74.39389504808145,-3.7727861177280873,no
4094.7907816316097,3528.602741565771,3255.259803476294,3761.842839287651,2971.960953908276,9.98656517627466,1.1154594876170598,1.48663517366844,10.587515710271823,-25.02064887868628,-8.959938808008697,no
4095.0468146620055,3622.7084954353368,3260.988333464012,3753.884191751412,2973.568325210389,5.409732141230013,2.0762616859668666,3.64352146413324,14.118706029026422,-150.87139033752752,33.265152654312814,no
4096.047807903408,3647.680912258566,3255.595506314537,3755.2408734651112,2955.9927955013154,10.37383204786617,1.8254322976050383,2.559421446143351,-35.05924508985563,-43.11107335573801,11.497305916113968,no
4092.086107377602,3620.959470627529,3250.3460420565957,3765.177896012188,2968.4784992331743,8.873381061353054,0.5961269502001073,2.6769231340353463,-42.40887717592247,101.243613665025,-36.167717427264414,no
4095.48999785012,3668.481586077885,3276.7140497668106,3769.8198149402074,2935.35379379392,2.2937393662050884,-1.2334951185077028,3.249822941809066,-19.71058772589712,135.61138887445782,-58.47001616849068,no
4109.93041725882,3783.0116045810337,3314.281797161727,3762.6279031402905,2809.442833664576,6.719884270004101,-3.103650527222866,-0.5041177020192352,-48.138027981150834,96.23617466584857,-39.32772524136195,no
4047.531677997143,3250.259486988774,3119.117897370683,3804.1547832438814,3081.346283968585,11.210308924290391,-2.7105300920804307,-2.9398841425065783,-30.5203932757854,51.55330300857448,-18.578461825875983,no
3915.3852878701714,2410.609345448577,2819.3077415178213,3867.6922702221686,3574.1958382012235,10.715222983069278,-0.8873406521708939,-2.57370455338995,24.595882814852395,29.3786231933603,-14.114746006925111,no
3815.1114104612857,2314.5382464304616,2787.401069105877,3867.634721161076,3635.249935551716,10.166692181175836,-0.8741705759803907,-2.825588876477246,14.653212221836108,17.083455958411776,-13.48404626923836,no
3791.623533118084,2420.0396870224727,2831.7270183034143,3856.176092198752,3593.0885887648988,10.1257609738624,-1.206821763961141,-3.5356990340508903,0.7484901726207247,13.475465340148414,-13.718205506630344,no
4095.0072964708793,3304.1081869980526,3185.6299247639167,3773.717169878419,3068.9245383543766,11.578841439818936,1.3169536465023248,0.8753356104802533,-2.61752081126538,290.12849666740817,-128.62548369113446,no
3830.2098059872624,2376.775023298735,2811.884387575916,3861.517972647391,3565.2261343412943,10.05199018802202,-1.3056219395599464,-3.5673264068212203,-0.4657467500667559,9.76854953825495,-7.962094082369544,no
3828.572812576812,2391.8032142832235,2810.539948719615,3865.1813074575575,3547.648846905583,10.103845201321096,-1.3694785176099178,-2.9398005860115246,-15.64223120387314,7.641199784849891,-2.156830123268443,no
3830.981058244317,2372.0132366429266,2818.9934191886546,3887.0018977280615,3743.9923855322177,10.473640866064493,-0.8505361359832178,-2.70107870224802,-17.33336853016503,16.73312128849788,0.8730745337554437,no
4095.013442159522,3270.204137367419,3155.578120636797,3771.876411589236,3064.872972809216,9.989969855113973,1.1408956811001894,1.7369927861000451,1.414704193686598,-109.11615984459236,41.77908493566513,no
4095.0000287410967,3252.476385924449,3139.1084639584697,3766.105781610859,3071.204130315797,4.289575415734691,3.91311015048453,4.255207683277367,22.75807485470953,54.22205673405569,-47.84301968925127,no
4094.991482221212,3256.956361041292,3149.0864539673,3772.6614449905887,3066.8461873222063,6.742643847946727,2.7144918770410937,0.7070490622971484,6.9878013505351735,108.73556815084471,-76.44817293770637,no
4095.003666057262,3273.6811772022643,3169.051023217163,3780.323639418584,3068.1873924228425,11.58767725351977,0.5238169956247786,-2.050884053578878,-8.750156519164818,-79.73629072156676,37.482759849975565,no
4094.9928694901114,3316.5931310389187,3198.1947113407928,3777.685700690555,3079.1631200838315,9.553353294757542,1.233100819346096,2.6102004777380103,43.55725140042559,3.668336940405433,7.121384081580492,no
4095.009584691225,3307.860269537051,3197.846571531347,3779.296238344651,3068.538554176648,10.62116325555357,1.6935380718923252,2.3781555523937934,-10.09566311608673,-130.05216733668863,53.312647152412005,no
4094.9925711412216,3257.6104607256502,3155.591685484218,3772.747018073668,3069.441764582483,10.49806261599832,1.4550896968985885,3.3502238229640398,-1.0632546412861377,73.51104989729559,-82.16064046556987,no
4094.9993997466,3272.121390071414,3167.770944193506,3774.4355786815536,3079.963118973109,10.5219817283998,1.5317912312115192,2.3714931780657995,8.653279338268566,-235.15890475996008,134.12098919046937,no
4095.001226322306,3301.940177764606,3539.4478630279377,3725.95530311932,4094.5913393840497,0.8761611490413671,-2.323618543926259,8.474943649334202,-10.20979217801152,37.741109560989,120.82948031841664,no hay problema
4095.0129772975274,3299.0126724011875,3541.7844092100545,3724.835728264095,4087.544075404744,0.8698880163851538,-3.2822690250135795,9.707888713661362,0.5298251029534663,-12.381470945722851,-44.63862155271016,no hay problema
4094.988144304289,3288.6163860084,3530.666237165716,3707.874431763973,4070.6675065705017,0.1754441934692164,1.5038325501928294,9.1480446936965,7.153971363149452,-42.63673095148178,-118.30722020560178,no hay problema
4094.993830921085,3287.908299383688,3525.331398720887,3698.17652066218,4066.164702737783,0.022331114933908,4.670623027163003,7.252578376597795,-2.417742064295357,-0.153396444810036,28.05169391335124,no hay problema
4095.006073847777,3301.750963498344,3540.0643328519536,3717.0266695510354,4087.3800922961673,0.7665214103172269,-0.1947179191627785,8.01251418567245,-16.831624878581913,38.95257604195201,118.52687180568944,no hay problema
4094.9996830541454,3304.5622018559643,3542.5729238826107,3722.174805572767,4090.117597876138,1.194594169317349,-3.61963592138853,9.524967398434113,-11.068431209841998,14.36859478418982,29.899367164017463,no hay problema
4095.006163559278,3297.4529853674035,3527.506166633802,3712.348211569307,4074.5100885476695,0.7120437752124922,-2.191389998694294,8.973137258787151,0.3981810671395666,18.329388613761285,1.919315589617293,no hay problema
4094.990754913291,3275.136225662912,3507.396026962164,3683.0215829188655,4043.10541280566,-0.0769135630786238,4.297956187058237,7.357240982340501,0.6501355210874452,-12.552783850858969,6.422510187668405,no hay problema
4095.0048557635514,3288.521127159977,3525.697010108764,3703.6629910993247,4067.5604255312,0.3418643410749422,1.2148906358386535,7.368575198381445,-10.261668711847689,34.363760873287,99.10626745980518,no hay problema
4094.987645754057,3306.151377382842,3545.321048609979,3719.5413939416026,4091.604517508512,1.3275712239365396,-3.055677726319689,9.56320225891349,13.653804056196408,-2.6602301042052896,-80.416228767514,no hay problema
4094.997345170107,3291.1232706451274,3527.951588585684,3698.323268444338,4069.813926987573,0.7517021060884062,1.674507226485912,9.415577453268984,23.531050152348783,-38.26287689432081,-139.53266788144094,no hay problema
4095.005947093149,3282.4164066472745,3515.6452309953293,3691.441585039139,4058.834763896061,-0.3028978769827709,5.806112750773682,7.988153007311703,6.744439107979884,-3.257680753973321,6.541624543127118,no hay problema
4094.995145562045,3305.5194081239865,3536.8476070920838,3724.788738181869,4091.3570448628034,-0.1788779165338367,0.730891958189935,7.794858298384676,-13.816925878466646,68.77075533022743,156.3257166936624,no hay problema
4094.991906834868,3290.0163421053603,3523.136788755263,3708.737197316832,4083.45884536472,-0.0490648247685751,4.132851370053271,7.479119410441728,-7.767789845637933,27.496994851176407,118.98700090393004,no hay problema
4094.999985062634,3284.19076102512,3515.991779728333,3690.61462863453,4053.611859762757,0.4928287085298513,1.4147479281613764,9.01623909363646,12.251987387688668,-47.0448793486974,-114.82062893169694,no hay problema
4094.9918681772106,3283.6319257554533,3542.4399129843496,3707.215533058633,4062.606130152597,0.4142140691863486,2.9750114077879872,9.082144666310633,18.3673380185712,-54.41952047315664,-102.69844616371364,no hay problema
4094.994993434156,3300.236598916442,3536.177506143532,3719.073458408351,4081.52828478792,0.7721621876712531,-0.4220291149078657,8.39538705720041,-4.641891045328591,31.670411283631864,87.31481227452615,no hay problema
4094.996873896917,3280.485578471215,3517.977168481021,3690.933157972997,4053.023922196657,-0.3367573103754665,2.663565084675447,6.775801904643775,-2.021180707181061,38.15322883906904,127.26784860168428,no hay problema
4094.9949242515486,3283.2218969991723,3527.489210601387,3695.024198086852,4063.842350154097,0.6104158998824577,-0.6208655842019002,8.512848709849699,-9.27944573078665,22.70101560500901,14.49904308562722,no hay problema
4094.998626119839,3290.795499130188,3530.053375634832,3699.3969126427087,4065.4110006629567,1.1802895581417394,0.9287204550229654,9.299014536470136,-0.3597142891988349,-29.107773281778663,-115.44170768138171,no hay problema
4094.99425711624,3288.576300717567,3526.283036013453,3708.757191062039,4064.959617010796,0.5117337328851016,5.59461850829674,7.360759577225181,7.869959097020454,-20.50216837732125,-9.44199762565806,no hay problema
4095.012202214672,3297.546676280462,3539.437865683249,3715.0286295066103,4078.6023593825976,0.2217091710826509,2.787355067924856,7.473566131474489,-3.1345658124113176,40.267410526705056,120.54441114472355,no hay problema
4095.012397643882,3302.612274334752,3548.4573356708397,3717.637658237652,4087.951835182421,0.4444399278793431,-1.497667546099024,9.266397900507368,-7.907239596565353,46.55600161943411,82.77401761511436,no hay problema
4094.99936614752,3282.883688443273,3511.791219599956,3699.2809747778574,4060.656548102362,-1.0005431197613053,5.916944306628809,8.267060853795508,-2.9635318397292445,-1.5839021095728942,37.94157060115222,no hay problema
4095.009342285376,3292.771004184235,3539.520180177642,3715.233932098637,4080.578208358684,0.6834936219918493,-0.3605709716277561,10.03703985882241,7.554283585025555,-27.78190283937727,-83.66521004745591,no hay problema
4095.0003230519264,3289.949554193932,3539.312679782927,3707.183718196611,4079.6591332394505,0.4515627418183077,4.763667849679698,6.434706793000364,2.401620579307864,0.0335567547852019,42.78972089072346,no hay problema
4094.985494594992,3302.4347734235207,3550.7996397251536,3724.7121855262535,4093.614567013955,0.4844804690282259,0.701143072019323,7.852495171412395,-20.04317669988436,61.9138366301755,112.60076097468138,no hay problema
4095.005875687423,3296.252968612892,3552.645942245815,3720.7561789331294,4083.5075773111735,0.5096358267006397,-1.0550859707728604,9.740462759783036,-3.4240927197867737,2.9183489821517767,-24.09066347079593,no hay problema
4094.993122966789,3272.554802572281,3505.9372691623576,3684.057133886101,4048.180355120941,0.0194505328513095,4.047584550249529,7.687054574269867,2.1160318821860957,3.910235630083886,11.802255818746223,no hay problema
4095.0122223415055,3274.8477286071834,3508.972566778212,3686.257526371848,4048.8856711677945,0.4194981542934982,2.9885677667715904,8.368189841975843,21.64262373882796,-24.364908642219174,-79.9219551569003,no hay problema
4094.9835187313142,3299.275574381927,3539.0117162467154,3714.129613385619,4076.0699309034794,2.29458294596396,-4.709884689717647,8.951690306941499,12.04044379967473,11.148111543599065,-13.839759313930704,no hay problema
4094.9966145298526,3284.4310914190537,3533.674262709416,3704.497152014367,4072.862808708451,0.6185202676347845,3.8908046057953545,7.924863101064496,16.951339892158604,-54.247398671212885,-85.45303501996992,no hay problema
4094.9917728008527,3277.101234733988,3505.6887129731995,3686.2143503383904,4045.0596084628255,0.4088717246388191,1.3231569427894032,9.430892465580657,14.157201065428684,-45.51230710795833,-128.17696159669478,no hay problema
4095.000508190443,3292.740775931978,3540.561987392228,3715.320637871661,4083.180056131772,0.6908738029676225,-1.6182399390869524,9.817731724681003,9.765926925522786,-27.824171881936657,-113.3505838253274,no hay problema
4094.9931593749247,3292.88081022221,3533.895805941635,3711.924277762526,4078.601514191549,-0.2033509285630144,3.2549233691547266,7.842010910854584,-2.387421714380649,23.23058207448244,99.39869343174324,no hay problema
4095.001597549061,3283.476019425941,3534.846102109283,3705.005543782425,4059.313506735024,0.4809926095506734,7.191186824173308,6.730396623315171,12.6205824924996,-18.4914629320523,11.69856022092672,no hay problema
4094.989511858377,3297.073445689164,3551.893486450708,3714.143801728063,4086.100018598432,1.531299618513372,-0.7560392632569324,8.238627041816377,-0.4587508495478111,9.940014912923411,46.20799929021402,no hay problema
4094.994665817848,3297.710257838904,3550.757050433396,3710.6305771410766,4086.721951050633,1.9852727334146612,-4.95647200383183,9.736938431901264,2.8311221812170357,-16.941798764343524,-45.365635036153975,no hay problema
4095.0035080201674,3281.8995065133818,3521.896855126018,3695.85312546447,4052.736876078651,0.8895159749729682,2.7617331004882537,8.135353363539743,17.07811019426863,-51.83752880009703,-111.58874971589356,no hay problema
4094.979920384051,3289.378787607518,3531.9997206772478,3712.228615780714,4070.255710463766,-0.187260054746217,4.046666887534416,7.138000816285888,3.78464386844575,17.02971872594264,52.92141926049665,no hay problema
4094.988154582559,3302.471384948757,3549.179148657393,3726.988514077299,4093.3052810598647,0.0237749532215125,0.0524985615681661,8.265542346019865,-4.827410163862179,52.14902677450803,89.96688823339208,no hay problema
4094.986916986549,3298.7443000460225,3540.018146376708,3713.720323058108,4074.607859942864,1.080383687488261,-1.107560221926469,9.766541400934804,11.993862145884206,-18.62165330959906,-124.02671040004763,no hay problema
4094.9889951346217,3288.515377903014,3533.1692895565584,3703.875305941265,4053.870782099819,0.9113740050791448,3.6038416228144814,7.695774130811535,14.84937548094963,-29.599184458391928,-82.77927122832588,no hay problema
4095.0131839123615,3291.724404973062,3539.462424138305,3711.620449959357,4068.064402026861,0.8337213110127664,3.333756589388773,6.723207610582433,-6.225437391030054,15.06725584968781,83.44144618580718,no hay problema
4094.992370576612,3303.55255273139,3544.927575525058,3722.9103617622895,4094.2668860370127,1.6283912088004866,-3.968923014674733,9.329224047215606,-24.82945705167735,30.37339754993152,90.67804583370528,no hay problema
4095.018256444109,3286.026481403868,3521.1478733073222,3703.35358901931,4047.379244732516,1.3040133975613544,-1.1925617657852805,9.488277236176826,3.7995980886638416,-40.45630245663365,-79.88982357148907,no hay problema
4095.009365489345,3268.9673902545,3503.61119150277,3684.3477504580655,4011.656172430052,0.1593399743907844,4.743510399504874,7.6006598568438175,17.137589599269614,-49.346369881963646,-84.20224087305465,no hay problema
4094.998634523791,3277.79900143986,3518.347570454269,3691.888645073263,4047.17220038387,-0.410879442978504,3.852939869444825,6.747663963678147,-13.3262422311923,43.60673841010197,123.35653318829152,no hay problema
4094.9961140125256,3285.7435429859074,3534.368972698925,3700.336619845256,4068.535135384803,0.4003936029222149,-0.4438574781942496,8.594429350564456,-5.107462205209405,15.213064114957318,5.6737442681943016,no hay problema
4094.9869689679313,3283.0590001371093,3533.3203611458653,3699.8759885360287,4064.626167809016,0.922307568507395,1.5172978458197517,9.213328528054692,13.9248609251063,-44.75114786316601,-145.55138964478732,no hay problema
4094.9897977457,3280.943016099196,3525.6290667927865,3697.876561251357,4063.4564468344142,0.2943232409865279,7.644284250666016,7.189236742578422,3.690322484286637,-21.0690888776808,-25.77807712587906,no hay problema
4095.007129802198,3300.6136308325536,3544.8152190021005,3709.1895055491,4085.749391885786,0.731978711816115,-1.2062292809881927,8.039614972366948,-11.19457441339265,10.297764421395422,92.64842852255816,no hay problema
4095.005742580525,3283.4643931776754,3526.9332244237994,3699.0695325004135,4063.647735945998,-0.381141778169689,5.932643237537074,7.693571787173718,17.667955622141555,-31.59734813224272,-72.06230765541123,no hay problema
4095.00164477489,3298.527737830665,3535.355945310079,3715.269131697344,4087.340268259232,0.3083681377315025,0.8427276085149807,8.827173182634667,7.986432543945861,-37.38975394140218,-135.63243457106282,no hay problema
4095.007650785144,3307.164797526459,3546.3886060644727,3729.228515179717,4104.098722326323,1.1665818532978351,-4.821880755784032,9.48673302458685,-13.126673785833791,3.3364849224010364,-9.176276098367726,no hay problema
4094.980843227257,3293.650660562253,3563.154392090206,3721.814549292424,4079.992401638757,0.2688303990346306,-0.8790402687050147,8.974634767375633,-11.585653634043886,11.236939478233513,21.5624528825752,no hay problema
